"PreMajor","IMajor","FMajor","Masters","PhD","Prof","NM","total","MeanAge","Males","White","FT","Transfer","Resident","Foreign","MeanCredits","MeanTransCredit","MeanUCredit","MeanUGPA","MeanHSGPA","MeanTransGPA","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","Fresh","Soph","Jr","Sen","Grad","C1","C2","C3","C4","C5","HS1","HS2","HS3","HS4","HS5","T1","T2","T3","T4","T5","cnum","secnum","term","Dept"
"97","14","88","0","0","0","2","201","21.2","58%","72%","89%","23%","84%","2%","13.8","33.2","37.1","2.89","3.44","3.33","Undeclared","Business","Intmd Business","Psychology","Education","Communication Skills","Sociology","Medicine","Social Work","Art","41%","34%","17%","7%","0%","WRTG 2010 - Intermediate Writing","BUS 1050 - Foundations of Business","IS 2010 - Computer Essentials","MATH 1100 - Quant Analysis","NUTR 1020 - Sci Fndtn Nutr & Health","WOODS CROSS HIGH SCH","JUDGE MEMORIAL HIGH","OLYMPUS HIGH SCHOOL","BRIGHTON HIGH SCHOOL","ALTA HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","SOUTHERN UTAH UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","UTAH VALLEY UNIVERSITY","LDS BUSINESS COLLEGE",1010,4,1088,"SOC"
"36","4","22","0","0","0","1","63","23.5","59%","71%","60%","37%","79%","3%","12.0","46.3","46.3","2.80","3.40","3.01","Business","Undeclared","Sociology","Social Work","Intmd Business","Film Studies","Dentistry","Psychology","Education","Exercise & Sport Sci","37%","25%","27%","11%","0%","BUS 1050 - Foundations of Business","POLS 1100 - US National Govt","PHIL 1000 - Intro: Survey of Philosophy","WRTG 2010 - Intermediate Writing","IS 2010 - Computer Essentials","TAYLORSVILLE HIGH SC","HIGHLAND HIGH SCHOOL","EAST HIGH SCHOOL","HUNTER HIGH SCHOOL","OGDEN SENIOR HIGH SC","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","LDS BUSINESS COLLEGE","UTAH VALLEY UNIVERSITY","BRIGHAM YOUNG UNIVERSITY",1010,10,1088,"SOC"
"12","4","10","0","0","0","1","27","23.6","52%","93%","56%","37%","96%","0%","12.1","34.4","42.6","3.00","3.36","3.28","Intmd Business","Business","Undeclared","Electrical Engg","SS Behav Science & Health","Social Work","Economics","Health Promotion & Educatn","Japanese","Biology","26%","30%","19%","26%","0%","MATH 1010 - Intrm Algebra","PSY 1010 - General Psychology","MGT 3440 - App of Business Stats","MATH 1100 - Quant Analysis","H EDU 1950 - Emergency First Aid","BRIGHTON HIGH SCHOOL","COTTONWOOD HIGH SCHO","BINGHAM HIGH SCHOOL","COPPER HILLS HIGH SC","HILLCREST HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","LDS BUSINESS COLLEGE","PIKES PEAK COMMUNITY COLLEGE","UTAH VALLEY UNIVERSITY",1010,70,1088,"SOC"
"14","0","55","0","0","0","0","69","25.9","41%","72%","67%","59%","93%","1%","12.1","59.4","53.6","2.83","3.57","3.22","Sociology","Undeclared","Education","Mathematics","Medicine","Psychology","Nursing","Electrical Engg","Physics","Asian Studies","4%","20%","43%","32%","0%","SOC 3561 - Criminology","SOC 1010 - Intro To Sociology","SOC 3140 - Social Theory","SOC 3111 - Research Methods","SOC 3560 - Deviant Beh/Soc Control","GRANGER HIGH SCHOOL","JUDGE MEMORIAL HIGH","OLYMPUS HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","UTAH VALLEY UNIVERSITY","DIXIE STATE COLLEGE","HARTNELL COLLEGE",1015,90,1088,"SOC"
"29","2","25","0","0","0","1","57","21.5","70%","74%","88%","21%","89%","4%","13.4","34.3","68.2","2.79","3.51","3.41","Business","Undeclared","Art","Political Science","Psychology","Medicine","Sociology","Education","Communication Skills","SS Composite Tchg","37%","19%","25%","19%","0%","BUS 1050 - Foundations of Business","IS 2010 - Computer Essentials","HIST 1700 - American Civilization","HONOR 2102 - Honors Core in Int Trad","ECON 2020 - Princ Of Macroeconomics","DAVIS HIGH SCHOOL","EAST HIGH SCHOOL","JORDAN HIGH SCHOOL","PARK CITY HIGH SCHOO","AMES - ACAD MATH ENG","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","LDS BUSINESS COLLEGE","MESA COMMUNITY COLLEGE",1020,1,1088,"SOC"
"3","0","17","0","0","0","0","20","25.3","30%","75%","85%","45%","100%","0%","14.1","46.7","57.8","3.07","3.13","3.27","Sociology","Psychology","Undeclared","Business","Architectural Studies","Human Develop & Family Std","SS Behav Science & Health",NA,NA,NA,"0%","25%","40%","35%","0%","SOC 3337 - Sociology Of Gender","SOC 3140 - Social Theory","SOC 3111 - Research Methods","SOC 1010 - Intro To Sociology","SOC 1015 - Intro to Data Analysis","ALEXANDER SCHOOL THE","EAST HIGH SCHOOL","GRAND COUNTY HIGH SC","GRANITE HIGH SCHOOL","JUDGE MEMORIAL HIGH","SALT LAKE COMMUNITY COLLEGE","ROCHESTER COMMUNITY COLLEGE","SOUTHERN UTAH UNIVERSITY","WEBER STATE UNIVERSITY",NA,3020,1,1088,"SOC"
"3","1","13","0","0","0","1","18","27.8","44%","78%","89%","50%","100%","0%","13.1","45.9","58.4","2.88","3.48","3.11","Sociology","Mass Communication","Speech Communication","Electrical Engg","Human Develop & Family Std","Intmd Business","Anthropology","Psychology","Business","Political Science","6%","0%","39%","56%","0%","SOC 3111 - Research Methods","SOC 3140 - Social Theory","SOC 3638 - Soc of Marriage & Fam","SOC 3563 - Policing in U.S. Society","FCS 3630 - Strengthening Families","ALTA HIGH SCHOOL","BRIGHTON HIGH SCHOOL","HEMET HIGH SCHOOL","JORDAN HIGH SCHOOL","LAYTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","COLLEGE OF EASTERN UTAH","LDS BUSINESS COLLEGE","MID-AMERICA NAZARENE COLLEGE",NA,3030,1,1088,"SOC"
"13","1","34","0","0","0","1","49","24.8","55%","76%","82%","37%","94%","0%","12.5","48.5","55.6","2.88","3.38","3.21","Sociology","Undeclared","Psychology","Economics","Chemistry","Medicine","Business","Film Studies","Art","Intmd Psychology","14%","18%","33%","35%","0%","COMM 1270 - Analysis Of Argument","SOC 3337 - Sociology Of Gender","SOC 3638 - Soc of Marriage & Fam","PHYS 2010 - General Physics I","SOC 3140 - Social Theory","SKYLINE HIGH SCHOOL","EAST HIGH SCHOOL","KEARNS HIGH SCHOOL","OLYMPUS HIGH SCHOOL","WEST HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UNIVERSITY OF AKRON, MAIN CAMPUS","BRIGHAM YOUNG UNIVERSITY - IDAHO","ROCHESTER COMMUNITY COLLEGE","SOUTHERN UTAH UNIVERSITY",3040,1,1088,"SOC"
"2","2","12","0","0","0","0","16","24.5","44%","75%","100%","69%","94%","0%","14.1","55.3","59.4","2.97","3.53","3.17","Sociology","SS Behav Science & Health","English","Intmd Business","Environmental Studies","Intmd Psychology",NA,NA,NA,NA,"0%","13%","31%","56%","0%","SOC 3140 - Social Theory","PHYS 2010 - General Physics I","PSY 3400 - Abnormal Behavior","SOC 3112 - Social Statistics","SOC 3380 - Race/Ethncty/Cls/Gender","BRIGHTON HIGH SCHOOL","COPPER HILLS HIGH SC","ELKO HIGH SCHOOL","GRANGER HIGH SCHOOL","OLYMPUS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","LDS BUSINESS COLLEGE","LOS ANGELES SOUTHWEST COLLEGE","UTAH VALLEY UNIVERSITY","WEBER STATE UNIVERSITY",3111,1,1088,"SOC"
"10","0","45","0","0","0","1","56","24.9","54%","80%","80%","48%","93%","4%","12.7","51.5","63.4","2.96","3.30","3.26","Sociology","Environmental Studies","International Studies","Business","Psychology","Undeclared","Pharmacy","Non Matriculated","Mass Communication","Electrical Engg","4%","7%","27%","63%","0%","SOC 3140 - Social Theory","SOC 1015 - Intro to Data Analysis","SOC 3337 - Sociology Of Gender","SOC 3561 - Criminology","SOC 3638 - Soc of Marriage & Fam","JUDGE MEMORIAL HIGH","EAST HIGH SCHOOL","HIGHLAND HIGH SCHOOL","LAYTON HIGH SCHOOL","PARK CITY HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY UNIVERSITY","HOGSKOLEN I LILLEHAMMER","MID-AMERICA NAZARENE COLLEGE","SNOW COLLEGE",3111,2,1088,"SOC"
"1","0","9","0","0","0","0","10","28.4","20%","80%","60%","80%","100%","0%","11.1","59.1","40.9","2.81","3.15","3.09","Sociology","SS Behav Science & Health","Political Science","Undeclared",NA,NA,NA,NA,NA,NA,"0%","10%","50%","40%","0%","SOC 3112 - Social Statistics","PHIL 3520 - Bioethics","SOC 1015 - Intro to Data Analysis","FP MD 4500 - PH: Global Perspective","SOC 3638 - Soc of Marriage & Fam","GRANGER HIGH SCHOOL","MURRAY HIGH SCHOOL",NA,NA,NA,"SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY UNIVERSITY",NA,NA,NA,3111,20,1088,"SOC"
"3","0","24","0","0","0","0","27","25.4","59%","81%","85%","59%","100%","0%","14.1","43.4","62.6","3.03","3.53","3.40","Sociology","SS Behav Science & Health","Exercise & Sport Sci","Political Science","Biology","Undeclared","English","Business",NA,NA,"0%","4%","30%","67%","0%","SOC 3140 - Social Theory","SOC 3638 - Soc of Marriage & Fam","SOC 3111 - Research Methods","SOC 3380 - Race/Ethncty/Cls/Gender","SOC 3769 - Race, Ethncty, & Health","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","MURRAY HIGH SCHOOL","OGDEN SENIOR HIGH SC","TAYLORSVILLE HIGH SC","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","DIXIE STATE COLLEGE","LDS BUSINESS COLLEGE",3112,1,1088,"SOC"
"4","0","18","0","0","0","0","22","24.5","45%","86%","91%","50%","95%","0%","14.1","41.8","60.6","3.26","3.54","3.20","Environmental Studies","Social Work","Sociology","Urban Planning","Political Science","Medicine","Biology","Finance","International Studies","Economics","0%","0%","45%","55%","0%","ENVST 2000 - Intro Field Trip","GEOG 3140 - Intro to GIS","POLS 3180 - Voting/Elections/Pub Op","ENVST 2100 - Intro Envir Studies","ANTH 4291 - Evolution Human Health","ADULT HIGH SCHOOL","BINGHAM HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","HIGHLAND HIGH SCHOOL","MANHEIM TOWNSHIP HIG","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","IDAHO STATE UNIVERSITY","UTAH STATE UNIVERSITY",NA,3112,2,1088,"SOC"
"7","1","37","1","0","0","0","46","28.7","43%","85%","57%","61%","100%","0%","11.8","53.0","55.5","2.93","3.31","2.94","Sociology","Environmental Studies","SS Behav Science & Health","Undeclared","Biology","Political Science","Social Work","Pharmacy","Mathematics","International Studies","2%","2%","35%","59%","2%","SOC 3140 - Social Theory","H EDU 5060 - International Hlth Prom","SOC 1010 - Intro To Sociology","SOC 3436 - Global Social Structure","SOC 3561 - Criminology","EAST HIGH SCHOOL","LOGAN HIGH SCHOOL","BRIGHTON HIGH SCHOOL","DAVIS HIGH SCHOOL","GRANITE HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","COLUMBIA COLLEGE-SLC","DIXIE STATE COLLEGE","SANTA ANA COLLEGE",3112,10,1088,"SOC"
"3","1","20","0","0","0","0","24","28.6","33%","79%","46%","75%","100%","0%","11.3","59.4","51.2","3.06","3.28","3.08","Sociology","SS Behav Science & Health","Undeclared","Economics","Speech Communication","Social Work","Intmd Business","Political Science","Environmental Studies",NA,"0%","0%","46%","54%","0%","SOC 3380 - Race/Ethncty/Cls/Gender","SOC 3111 - Research Methods","PHIL 3520 - Bioethics","ESSF 1015 - Cycling - Elem","SOC 3638 - Soc of Marriage & Fam","COTTONWOOD HIGH SCHO","HILLCREST HIGH SCHOO","IDAHO FALLS HIGH SCH","LA CUEVA HIGH SCHOOL","MOUNTAIN VIEW HIGH S","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","GROSSMONT COLLEGE","LDS BUSINESS COLLEGE","SNOW COLLEGE",3112,70,1088,"SOC"
"7","0","23","0","0","0","0","30","24.9","57%","77%","83%","53%","97%","0%","13.8","43.2","53.1","3.14","3.40","3.11","Sociology","Psychology","Political Science","Speech Communication","Anthropology","Undeclared","English","Mathematics","History",NA,"0%","23%","23%","53%","0%","SOC 3112 - Social Statistics","SOC 3561 - Criminology","SOC 3638 - Soc of Marriage & Fam","SOC 3380 - Race/Ethncty/Cls/Gender","PSY 3250 - Abnormal Child Psych","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","VIEWMONT HIGH SCHOOL","COTTONWOOD HIGH SCHO","HIGHLAND HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","SNOW COLLEGE","UTAH VALLEY UNIVERSITY","WESTERN WYOMING COMMUNITY COLLEGE",3140,1,1088,"SOC"
"7","9","55","0","0","0","1","72","24.8","38%","81%","78%","51%","96%","1%","13.1","51.4","55.9","3.15","3.38","3.36","Sociology","Intmd Psychology","Psychology","Undeclared","Mass Communication","International Studies","Social Work","Speech Communication","Modern Dance","Economics","6%","10%","40%","44%","0%","SOC 3111 - Research Methods","SOC 3638 - Soc of Marriage & Fam","PSY 3410 - Social Psychology","SOC 1015 - Intro to Data Analysis","PSY 3120 - Cognitive Psychology","JUDGE MEMORIAL HIGH","BOUNTIFUL HIGH SCHOO","COPPER HILLS HIGH SC","EAST HIGH SCHOOL","HIGHLAND HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY UNIVERSITY","SOUTHERN UTAH UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","COLLEGE OF EASTERN UTAH",3140,2,1088,"SOC"
"0","0","7","0","0","0","1","8","26.4","63%","50%","75%","25%","100%","0%","10.6","50.9","58.4","2.76","3.15","1.99","Sociology","Political Science","Non Matriculated",NA,NA,NA,NA,NA,NA,NA,"13%","13%","38%","38%","0%","SOC 3112 - Social Statistics","SOC 3365 - Ethnic Minorities Amer","SOC 3436 - Global Social Structure","SOC 3337 - Sociology Of Gender","SOC 3671 - Soc Of Health","VIEWMONT HIGH SCHOOL","HUNTER HIGH SCHOOL","KEARNS HIGH SCHOOL","WEST HIGH SCHOOL",NA,"SALT LAKE COMMUNITY COLLEGE",NA,NA,NA,NA,3140,20,1088,"SOC"
"25","5","45","0","0","0","2","77","23.3","45%","73%","79%","38%","91%","3%","12.9","36.6","53.6","2.85","3.47","3.17","Sociology","Undeclared","Psychology","Dentistry","Medicine","Intmd Mechanical Engg","Intmd Business","Pharmacy","Education","Mass Communication","10%","29%","29%","32%","0%","SOC 3111 - Research Methods","SOC 3020 - Social Psychology","WRTG 2010 - Intermediate Writing","SOC 3561 - Criminology","SOC 1015 - Intro to Data Analysis","ALTA HIGH SCHOOL","WOODS CROSS HIGH SCH","BOUNTIFUL HIGH SCHOO","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY UNIVERSITY","WEBER STATE UNIVERSITY","COLLEGE OF EASTERN UTAH","DIXIE STATE COLLEGE",3337,1,1088,"SOC"
"13","9","34","0","0","0","0","56","23.0","45%","77%","88%","50%","95%","2%","13.4","48.9","50.2","3.03","3.54","3.22","Sociology","Undeclared","Intmd Business","Business","Psychology","Exercise & Sport Sci","Art","Law","Intmd Psychology","Spanish","11%","21%","23%","45%","0%","BUS 1050 - Foundations of Business","SOC 3140 - Social Theory","ECON 2010 - Princ Of Microeconomics","IS 2010 - Computer Essentials","SOC 3650 - Population & Society","ALTA HIGH SCHOOL","BINGHAM HIGH SCHOOL","BRIGHTON HIGH SCHOOL","DAVIS HIGH SCHOOL","LAYTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY UNIVERSITY","LDS BUSINESS COLLEGE","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO",3365,1,1088,"SOC"
"2","0","17","0","0","0","0","19","26.9","26%","84%","84%","53%","84%","0%","13.8","47.9","49.6","2.85","3.46","3.13","Sociology","English","Mass Communication","Human Develop & Family Std",NA,NA,NA,NA,NA,NA,"0%","21%","53%","26%","0%","SOC 3140 - Social Theory","SOC 3561 - Criminology","SOC 3337 - Sociology Of Gender","SOC 3040 - Sociology of Religion","SOC 3112 - Social Statistics","BRIGHTON HIGH SCHOOL","JUDGE MEMORIAL HIGH","DAVIS HIGH SCHOOL","EAST HIGH SCHOOL","SAN PEDRO HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","COLLEGE OF EASTERN UTAH","COLUMBIA BASIN COLLEGE","CUNY HUNTER COLLEGE",3380,1,1088,"SOC"
"6","1","21","0","0","0","1","29","30.0","31%","76%","38%","69%","100%","0%","9.4","62.3","52.6","3.28","3.46","3.15","Sociology","SS Behav Science & Health","Undeclared","History","Mechanical Engg","Intmd Business","Psychology","Medicine","Non Matriculated",NA,"3%","3%","34%","59%","0%","SOC 3112 - Social Statistics","SOC 3567 - White Collar Crime","SOC 1015 - Intro to Data Analysis","SOC 3111 - Research Methods","SOC 3671 - Soc Of Health","ALTA HIGH SCHOOL","GRANGER HIGH SCHOOL","HILLCREST HIGH SCHOO","JORDAN HIGH SCHOOL","KEARNS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","SANTA ANA COLLEGE","UTAH VALLEY UNIVERSITY","VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIV",3380,70,1088,"SOC"
"0","0","6","0","0","0","0","6","26.2","17%","83%","83%","50%","83%","0%","11.3","61.5","56.4","3.29","3.66","3.56","Sociology",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%","17%","17%","67%","0%","SOC 3140 - Social Theory","SOC 3111 - Research Methods","POLS 3000 - Liberalism & Critics","SOC 3112 - Social Statistics","SOC 3563 - Policing in U.S. Society","BRIGHTON HIGH SCHOOL","COTTONWOOD HIGH SCHO","SKYLINE HIGH SCHOOL",NA,NA,"SALT LAKE COMMUNITY COLLEGE","LDS BUSINESS COLLEGE",NA,NA,NA,3393,1,1088,"SOC"
"1","1","7","0","0","0","0","9","25.4","67%","100%","78%","33%","100%","0%","12.1","32.8","59.6","3.03","3.53","3.10","Sociology","Undeclared","Art History","Intmd Business","Human Develop & Family Std","Civil Engg",NA,NA,NA,NA,"11%","22%","22%","44%","0%","ESSF 1102 - Tennis Advanced","THEA 1013 - Survey of Theatre","SOC 3112 - Social Statistics","SOC 3380 - Race/Ethncty/Cls/Gender","MATH 1010 - Intrm Algebra","BOUNTIFUL HIGH SCHOO","ALTA HIGH SCHOOL","OLYMPUS HIGH SCHOOL","WOODS CROSS HIGH SCH",NA,"SALT LAKE COMMUNITY COLLEGE","PIKES PEAK COMMUNITY COLLEGE",NA,NA,NA,3433,20,1088,"SOC"
"3","0","20","0","0","0","0","23","23.6","35%","74%","83%","39%","96%","4%","13.9","48.6","66.9","2.96","3.49","3.29","Sociology","International Studies","Urban Planning","Psychology","Civil Engg","Anthropology","Undeclared",NA,NA,NA,"0%","13%","43%","43%","0%","SOC 3561 - Criminology","SOC 3140 - Social Theory","SOC 3111 - Research Methods","SOC 3112 - Social Statistics","SOC 3365 - Ethnic Minorities Amer","ALTA HIGH SCHOOL","EAST HIGH SCHOOL","COPPER HILLS HIGH SC","COTTONWOOD HIGH SCHO","HILLCREST HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","GROSSMONT COLLEGE","UNIVERSIDAD DE GRANADA","UTAH VALLEY UNIVERSITY",NA,3435,1,1088,"SOC"
"1","2","24","0","0","0","0","27","24.0","56%","67%","96%","44%","81%","7%","14.1","46.0","73.5","2.95","3.40","3.08","International Studies","Sociology","Intmd Psychology","Political Science","Psychology","Asian Studies","Mathematics","Physics",NA,NA,"4%","4%","52%","41%","0%","HIST 1510 - World Hist Since 1500","SOC 3365 - Ethnic Minorities Amer","PHIL 3730 - Justice & Int Affairs","SOC 3112 - Social Statistics","SOC 3140 - Social Theory","BINGHAM HIGH SCHOOL","BOISE HIGH SCHOOL","BOX ELDER HIGH SCHOO","GENERAL CERTIFICATE","GRANGER HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","FLORIDA COMMUNITY COLLEGE OF JACKSONVILLE","SAN DIEGO CITY COLLEGE","SEATTLE COMMUNITY COLLEGE SOUTH CAMPUS",3436,1,1088,"SOC"
"2","1","14","0","0","0","0","17","25.7","88%","82%","53%","47%","100%","0%","11.8","48.7","69.7","3.04","3.27","3.13","Sociology","International Studies","Political Science","French","Economics","Intmd Business","Anthropology","English",NA,NA,"0%","0%","18%","82%","0%","SOC 3560 - Deviant Beh/Soc Control","POLS 3450 - Politics In China","ARTH 3020 - Arts of China","SOC 3563 - Policing in U.S. Society","ANTH 4255 - Race and Culture","ALTA HIGH SCHOOL","BINGHAM HIGH SCHOOL","CYPRUS HIGH SCHOOL","MOUNT EDEN HIGH SCHO","OLYMPUS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","FERRUM COLLEGE","SOUTHERN UTAH UNIVERSITY",NA,3439,1,1088,"SOC"
"9","2","32","0","0","0","0","43","25.7","51%","65%","56%","60%","86%","0%","11.6","58.8","49.6","2.77","3.35","3.03","Sociology","Undeclared","Intmd Psychology","Speech Communication","Human Develop & Family Std","Spanish","Law","Political Science","Economics","Biology","2%","9%","47%","42%","0%","SOC 1015 - Intro to Data Analysis","ESSF 1145 - Bowling Elem","SOC 3140 - Social Theory","SOC 3650 - Population & Society","SOC 3111 - Research Methods","ANTIOCH HIGH SCHOOL","BINGHAM HIGH SCHOOL","COPPER HILLS HIGH SC","DAVIS HIGH SCHOOL","HILLCREST HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY UNIVERSITY","BERGEN COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","FLORIDA COMMUNITY COLLEGE OF JACKSONVILLE",3560,10,1088,"SOC"
"9","1","21","0","0","0","1","32","23.8","31%","69%","81%","34%","88%","0%","12.9","52.6","53.0","2.96","3.55","3.26","Sociology","Undeclared","Psychology","Business","International Studies","Education","Economics","Social Work","English","Law","16%","28%","44%","13%","0%","SOC 1015 - Intro to Data Analysis","SOC 1010 - Intro To Sociology","SOC 3337 - Sociology Of Gender","SOC 3140 - Social Theory","MATH 1010 - Intrm Algebra","EAST HIGH SCHOOL","COTTONWOOD HIGH SCHO","ALTA HIGH SCHOOL","AMES - ACAD MATH ENG","BINGHAM HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","PALAU COMMUNITY COLL","SOUTHERN UTAH UNIVERSITY","UTAH STATE UNIVERSITY",3561,1,1088,"SOC"
"16","2","48","0","0","0","1","67","23.3","40%","75%","94%","46%","91%","4%","13.7","46.7","52.0","3.09","3.52","3.31","Sociology","Business","Undeclared","Psychology","Economics","Anthropology","Political Science","SS Behav Science & Health","International Studies","Human Develop & Family Std","9%","19%","34%","37%","0%","SOC 3562 - Juvenile Delinquency","SOC 1015 - Intro to Data Analysis","SOC 1010 - Intro To Sociology","SOC 3140 - Social Theory","PSY 3400 - Abnormal Behavior","BRIGHTON HIGH SCHOOL","DAVIS HIGH SCHOOL","HIGHLAND HIGH SCHOOL","EAST HIGH SCHOOL","HILLCREST HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","BERGEN COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","CENTRAL WASHINGTON UNIVERSITY",3561,2,1088,"SOC"
"3","0","5","0","0","0","0","8","25.6","50%","88%","63%","50%","100%","0%","10.5","48.8","58.9","2.82","3.29","2.70","Sociology","Psychology","Business","Education","Economics",NA,NA,NA,NA,NA,"13%","0%","38%","50%","0%","ANTH 1020 - Human Origin Evol/Diver","PSY 3440 - Personality Theory","ANTH 4123 - Cultural Tradition Asia","SOC 3111 - Research Methods","ART 1010 - Intro To Visual Arts","COTTONWOOD HIGH SCHO","DAVIS HIGH SCHOOL","JUAN DIEGO CATHOLIC","VIEWMONT HIGH SCHOOL",NA,"SALT LAKE COMMUNITY COLLEGE","HARTNELL COLLEGE",NA,NA,NA,3561,20,1088,"SOC"
"12","1","46","0","0","0","0","59","23.9","36%","66%","88%","36%","92%","5%","12.7","43.0","64.5","3.07","3.49","3.34","Sociology","Psychology","Political Science","Human Develop & Family Std","Univ Studies Education","Undeclared","Intmd Psychology","Mass Communication","SS Behav Science & Health","Business","3%","19%","34%","44%","0%","SOC 3561 - Criminology","SOC 3638 - Soc of Marriage & Fam","SOC 3140 - Social Theory","SOC 1010 - Intro To Sociology","NUTR 1020 - Sci Fndtn Nutr & Health","EAST HIGH SCHOOL","WEST HIGH SCHOOL","COTTONWOOD HIGH SCHO","ALTA HIGH SCHOOL","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","WEBER STATE UNIVERSITY","LDS BUSINESS COLLEGE","COLLEGE OF EASTERN UTAH",3562,1,1088,"SOC"
